count,ISB_Service,bus_stop_board,time_start,day_of_the_week,is_weekend,is_peak,hour,minute
1,D2,UTown,2024-09-01 09:29:00,Monday,0,0,9,29
1,A1,KR MRT,2024-09-01 09:29:00,Monday,0,0,9,29
2,D2,KR MRT,2024-09-01 09:30:00,Monday,0,1,9,30
1,A1,LT13,2024-09-01 09:30:00,Monday,0,1,9,30
1,A2,Opp KR MRT,2024-09-01 09:30:00,Monday,0,1,9,30
1,A1,KR MRT,2024-09-01 09:30:00,Monday,0,1,9,30
1,D1,UTown,2024-09-01 09:30:00,Monday,0,1,9,30
1,D2,PGP Terminal,2024-09-01 09:30:00,Monday,0,1,9,30
1,A1,LT27,2024-09-01 09:31:00,Monday,0,1,9,31
4,D2,KR MRT,2024-09-01 09:31:00,Monday,0,1,9,31
1,A2,S17,2024-09-01 09:31:00,Monday,0,1,9,31
1,D1,IT,2024-09-01 09:31:00,Monday,0,1,9,31
1,K,KR MRT,2024-09-01 09:31:00,Monday,0,1,9,31
1,BTC (Bukit Timah Campus),UTown,2024-09-01 09:31:00,Monday,0,1,9,31
1,D2,KR MRT,2024-09-01 09:32:00,Monday,0,1,9,32
1,D1,IT,2024-09-01 09:32:00,Monday,0,1,9,32
1,A1,KR Bus Terminal,2024-09-01 09:32:00,Monday,0,1,9,32
1,A2,Opp KR MRT,2024-09-01 09:32:00,Monday,0,1,9,32
1,A2,IT,2024-09-01 09:32:00,Monday,0,1,9,32
1,D2,UTown,2024-09-01 09:32:00,Monday,0,1,9,32
2,D2,KR MRT,2024-09-01 09:33:00,Monday,0,1,9,33
1,A1,BIZ2,2024-09-01 09:33:00,Monday,0,1,9,33
1,D2,UTown,2024-09-01 09:33:00,Monday,0,1,9,33
1,D2,UHC,2024-09-01 09:33:00,Monday,0,1,9,33
1,A1,KR MRT,2024-09-01 09:33:00,Monday,0,1,9,33
3,A2,IT,2024-09-01 09:33:00,Monday,0,1,9,33
1,D1,IT,2024-09-01 09:33:00,Monday,0,1,9,33
2,D2,PGP Terminal,2024-09-01 09:33:00,Monday,0,1,9,33
1,D2,COM3,2024-09-01 09:33:00,Monday,0,1,9,33
1,A1,KR MRT,2024-09-01 09:34:00,Monday,0,1,9,34
1,D1,IT,2024-09-01 09:34:00,Monday,0,1,9,34
2,D2,KR MRT,2024-09-01 09:34:00,Monday,0,1,9,34
1,A2,KR Bus Terminal,2024-09-01 09:34:00,Monday,0,1,9,34
1,D2,PGP Terminal,2024-09-01 09:34:00,Monday,0,1,9,34
1,D2,S17,2024-09-01 09:34:00,Monday,0,1,9,34
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 09:34:00,Monday,0,1,9,34
1,D2,PGP Terminal,2024-09-01 09:36:00,Monday,0,1,9,36
1,D2,UTown,2024-09-01 09:36:00,Monday,0,1,9,36
2,A1,KR MRT,2024-09-01 09:36:00,Monday,0,1,9,36
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 09:36:00,Monday,0,1,9,36
1,D1,UTown,2024-09-01 09:36:00,Monday,0,1,9,36
3,D2,KR MRT,2024-09-01 09:37:00,Monday,0,1,9,37
1,D2,UTown,2024-09-01 09:37:00,Monday,0,1,9,37
1,A2,UHC,2024-09-01 09:37:00,Monday,0,1,9,37
3,A1,KR MRT,2024-09-01 09:37:00,Monday,0,1,9,37
1,A1,KR MRT,2024-09-01 09:38:00,Monday,0,1,9,38
1,A1,LT13,2024-09-01 09:38:00,Monday,0,1,9,38
1,D2,PGP Terminal,2024-09-01 09:38:00,Monday,0,1,9,38
1,A1,PGP Terminal,2024-09-01 09:38:00,Monday,0,1,9,38
1,K,KR MRT,2024-09-01 09:38:00,Monday,0,1,9,38
3,A1,KR MRT,2024-09-01 09:39:00,Monday,0,1,9,39
2,D2,KR MRT,2024-09-01 09:39:00,Monday,0,1,9,39
1,A2,Opp KR MRT,2024-09-01 09:39:00,Monday,0,1,9,39
1,A1,KR MRT,2024-09-01 09:40:00,Monday,0,1,9,40
1,D1,CLB,2024-09-01 09:40:00,Monday,0,1,9,40
6,D2,KR MRT,2024-09-01 09:40:00,Monday,0,1,9,40
1,D1,UTown,2024-09-01 09:41:00,Monday,0,1,9,41
1,A1,BIZ2,2024-09-01 09:41:00,Monday,0,1,9,41
1,D2,KR MRT,2024-09-01 09:41:00,Monday,0,1,9,41
1,A1,University Hall,2024-09-01 09:41:00,Monday,0,1,9,41
1,K,KR MRT,2024-09-01 09:41:00,Monday,0,1,9,41
1,D2,UTown,2024-09-01 09:42:00,Monday,0,1,9,42
2,D2,KR MRT,2024-09-01 09:42:00,Monday,0,1,9,42
1,A2,Opp YIH,2024-09-01 09:42:00,Monday,0,1,9,42
1,D1,UTown,2024-09-01 09:43:00,Monday,0,1,9,43
1,A1,BIZ2,2024-09-01 09:43:00,Monday,0,1,9,43
2,D2,KR MRT,2024-09-01 09:43:00,Monday,0,1,9,43
1,D2,PGP Terminal,2024-09-01 09:43:00,Monday,0,1,9,43
1,A1,KR MRT,2024-09-01 09:43:00,Monday,0,1,9,43
2,A1,KR MRT,2024-09-01 09:44:00,Monday,0,1,9,44
3,D2,KR MRT,2024-09-01 09:44:00,Monday,0,1,9,44
1,A1,University Hall,2024-09-01 09:44:00,Monday,0,1,9,44
1,K,CLB,2024-09-01 09:44:00,Monday,0,1,9,44
1,D2,S17,2024-09-01 09:45:00,Monday,0,1,9,45
1,A2,IT,2024-09-01 09:45:00,Monday,0,1,9,45
2,D2,KR MRT,2024-09-01 09:45:00,Monday,0,1,9,45
1,D2,LT27,2024-09-01 09:45:00,Monday,0,1,9,45
2,A2,Opp YIH,2024-09-01 09:46:00,Monday,0,1,9,46
4,A1,LT13,2024-09-01 09:46:00,Monday,0,1,9,46
1,D2,PGP Foyer,2024-09-01 09:46:00,Monday,0,1,9,46
3,A1,KR Bus Terminal,2024-09-01 09:46:00,Monday,0,1,9,46
2,A2,Opp HSSML,2024-09-01 09:46:00,Monday,0,1,9,46
1,A2,Opp NUSS,2024-09-01 09:46:00,Monday,0,1,9,46
2,BTC (Bukit Timah Campus),UTown,2024-09-01 09:46:00,Monday,0,1,9,46
14,D1,UTown,2024-09-01 09:46:00,Monday,0,1,9,46
3,D2,S17,2024-09-01 09:46:00,Monday,0,1,9,46
6,A2,Opp KR MRT,2024-09-01 09:46:00,Monday,0,1,9,46
3,K,KR MRT,2024-09-01 09:46:00,Monday,0,1,9,46
2,D2,University Hall,2024-09-01 09:46:00,Monday,0,1,9,46
8,D2,PGP Terminal,2024-09-01 09:46:00,Monday,0,1,9,46
9,A1,PGP Terminal,2024-09-01 09:46:00,Monday,0,1,9,46
1,D1,Opp YIH,2024-09-01 09:46:00,Monday,0,1,9,46
5,A2,KR Bus Terminal,2024-09-01 09:46:00,Monday,0,1,9,46
7,D2,LT27,2024-09-01 09:46:00,Monday,0,1,9,46
1,BTC (Bukit Timah Campus),LT27,2024-09-01 09:46:00,Monday,0,1,9,46
4,A2,S17,2024-09-01 09:46:00,Monday,0,1,9,46
6,A1,LT27,2024-09-01 09:46:00,Monday,0,1,9,46
1,D2,UHC,2024-09-01 09:46:00,Monday,0,1,9,46
64,D2,KR MRT,2024-09-01 09:46:00,Monday,0,1,9,46
1,A1,CLB,2024-09-01 09:46:00,Monday,0,1,9,46
2,D2,Museum,2024-09-01 09:46:00,Monday,0,1,9,46
1,K,LT27,2024-09-01 09:46:00,Monday,0,1,9,46
14,D2,COM3,2024-09-01 09:46:00,Monday,0,1,9,46
7,D1,COM3,2024-09-01 09:46:00,Monday,0,1,9,46
9,A1,BIZ2,2024-09-01 09:46:00,Monday,0,1,9,46
9,D1,IT,2024-09-01 09:46:00,Monday,0,1,9,46
8,BTC (Bukit Timah Campus),KR MRT,2024-09-01 09:46:00,Monday,0,1,9,46
51,A1,KR MRT,2024-09-01 09:46:00,Monday,0,1,9,46
7,A2,IT,2024-09-01 09:46:00,Monday,0,1,9,46
2,D1,BIZ2,2024-09-01 09:46:00,Monday,0,1,9,46
7,D2,Opp KR MRT,2024-09-01 09:46:00,Monday,0,1,9,46
12,D2,UTown,2024-09-01 09:46:00,Monday,0,1,9,46
2,K,S17,2024-09-01 09:46:00,Monday,0,1,9,46
2,A2,Museum,2024-09-01 09:46:00,Monday,0,1,9,46
1,A1,LT27,2024-09-01 09:47:00,Monday,0,1,9,47
1,D1,COM3,2024-09-01 09:47:00,Monday,0,1,9,47
1,A1,KR MRT,2024-09-01 09:47:00,Monday,0,1,9,47
1,BTC (Bukit Timah Campus),Museum,2024-09-01 09:47:00,Monday,0,1,9,47
1,D2,COM3,2024-09-01 09:47:00,Monday,0,1,9,47
2,A1,KR MRT,2024-09-01 09:48:00,Monday,0,1,9,48
1,D2,UTown,2024-09-01 09:48:00,Monday,0,1,9,48
1,D2,KR MRT,2024-09-01 09:48:00,Monday,0,1,9,48
1,D1,IT,2024-09-01 09:48:00,Monday,0,1,9,48
1,D1,Opp YIH,2024-09-01 09:48:00,Monday,0,1,9,48
1,A2,Museum,2024-09-01 09:48:00,Monday,0,1,9,48
1,BTC (Bukit Timah Campus),UTown,2024-09-01 09:48:00,Monday,0,1,9,48
1,D2,KR MRT,2024-09-01 09:49:00,Monday,0,1,9,49
1,D1,CLB,2024-09-01 09:49:00,Monday,0,1,9,49
1,A2,UHC,2024-09-01 09:49:00,Monday,0,1,9,49
1,D2,PGP Terminal,2024-09-01 09:50:00,Monday,0,1,9,50
1,A1,KR MRT,2024-09-01 09:50:00,Monday,0,1,9,50
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 09:50:00,Monday,0,1,9,50
1,A1,LT27,2024-09-01 09:50:00,Monday,0,1,9,50
1,A1,BIZ2,2024-09-01 09:50:00,Monday,0,1,9,50
1,A1,University Hall,2024-09-01 09:50:00,Monday,0,1,9,50
1,D2,KR MRT,2024-09-01 09:50:00,Monday,0,1,9,50
2,D2,KR MRT,2024-09-01 09:51:00,Monday,0,1,9,51
1,A1,BIZ2,2024-09-01 09:51:00,Monday,0,1,9,51
1,D2,UTown,2024-09-01 09:51:00,Monday,0,1,9,51
1,D2,Opp KR MRT,2024-09-01 09:51:00,Monday,0,1,9,51
1,D2,COM3,2024-09-01 09:51:00,Monday,0,1,9,51
1,A1,LT27,2024-09-01 09:51:00,Monday,0,1,9,51
1,A1,KR MRT,2024-09-01 09:51:00,Monday,0,1,9,51
2,A2,Opp KR MRT,2024-09-01 09:51:00,Monday,0,1,9,51
1,A2,IT,2024-09-01 09:52:00,Monday,0,1,9,52
1,A1,KR MRT,2024-09-01 09:52:00,Monday,0,1,9,52
1,D2,KR MRT,2024-09-01 09:52:00,Monday,0,1,9,52
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 09:53:00,Monday,0,1,9,53
1,D2,KR MRT,2024-09-01 09:53:00,Monday,0,1,9,53
1,A2,IT,2024-09-01 09:53:00,Monday,0,1,9,53
3,D2,KR MRT,2024-09-01 09:54:00,Monday,0,1,9,54
1,D2,LT27,2024-09-01 09:54:00,Monday,0,1,9,54
1,A2,IT,2024-09-01 09:54:00,Monday,0,1,9,54
1,A1,KR MRT,2024-09-01 09:54:00,Monday,0,1,9,54
1,D1,UTown,2024-09-01 09:54:00,Monday,0,1,9,54
2,A1,LT13,2024-09-01 09:55:00,Monday,0,1,9,55
1,D1,COM3,2024-09-01 09:55:00,Monday,0,1,9,55
2,D2,KR MRT,2024-09-01 09:55:00,Monday,0,1,9,55
1,D1,BIZ2,2024-09-01 09:55:00,Monday,0,1,9,55
2,D2,KR MRT,2024-09-01 09:56:00,Monday,0,1,9,56
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 09:56:00,Monday,0,1,9,56
2,A1,KR MRT,2024-09-01 09:56:00,Monday,0,1,9,56
1,D2,S17,2024-09-01 09:56:00,Monday,0,1,9,56
1,A2,Opp KR MRT,2024-09-01 09:56:00,Monday,0,1,9,56
1,A1,KR MRT,2024-09-01 09:57:00,Monday,0,1,9,57
1,D2,UTown,2024-09-01 09:57:00,Monday,0,1,9,57
1,D1,Museum,2024-09-01 09:57:00,Monday,0,1,9,57
2,D2,KR MRT,2024-09-01 09:58:00,Monday,0,1,9,58
1,D2,Opp KR MRT,2024-09-01 09:58:00,Monday,0,1,9,58
1,A2,PGP Foyer,2024-09-01 09:58:00,Monday,0,1,9,58
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 09:58:00,Monday,0,1,9,58
1,D2,KR MRT,2024-09-01 09:59:00,Monday,0,1,9,59
1,D1,BIZ2,2024-09-01 09:59:00,Monday,0,1,9,59
1,A2,IT,2024-09-01 09:59:00,Monday,0,1,9,59
2,D2,KR MRT,2024-09-01 10:00:00,Monday,0,0,10,0
1,D2,LT27,2024-09-01 10:00:00,Monday,0,0,10,0
3,A1,KR MRT,2024-09-01 10:00:00,Monday,0,0,10,0
1,A2,IT,2024-09-01 10:00:00,Monday,0,0,10,0
1,D2,PGP Terminal,2024-09-01 10:01:00,Monday,0,0,10,1
1,A1,KR Bus Terminal,2024-09-01 10:02:00,Monday,0,0,10,2
1,D2,KR MRT,2024-09-01 10:02:00,Monday,0,0,10,2
1,D1,Museum,2024-09-01 10:02:00,Monday,0,0,10,2
1,D2,Museum,2024-09-01 10:02:00,Monday,0,0,10,2
2,A1,KR MRT,2024-09-01 10:03:00,Monday,0,0,10,3
1,A2,S17,2024-09-01 10:04:00,Monday,0,0,10,4
2,D2,KR MRT,2024-09-01 10:04:00,Monday,0,0,10,4
1,A2,IT,2024-09-01 10:04:00,Monday,0,0,10,4
1,A1,KR MRT,2024-09-01 10:04:00,Monday,0,0,10,4
1,A1,KR MRT,2024-09-01 10:05:00,Monday,0,0,10,5
1,D1,Museum,2024-09-01 10:05:00,Monday,0,0,10,5
1,A1,KR MRT,2024-09-01 10:06:00,Monday,0,0,10,6
1,D2,COM3,2024-09-01 10:06:00,Monday,0,0,10,6
2,D2,KR MRT,2024-09-01 10:06:00,Monday,0,0,10,6
1,D2,PGP Terminal,2024-09-01 10:06:00,Monday,0,0,10,6
1,K,PGP Terminal,2024-09-01 10:07:00,Monday,0,0,10,7
1,D2,PGP Terminal,2024-09-01 10:07:00,Monday,0,0,10,7
1,A1,KR MRT,2024-09-01 10:08:00,Monday,0,0,10,8
1,A2,KR Bus Terminal,2024-09-01 10:08:00,Monday,0,0,10,8
1,D2,COM3,2024-09-01 10:08:00,Monday,0,0,10,8
1,A1,KR Bus Terminal,2024-09-01 10:09:00,Monday,0,0,10,9
1,A1,LT13,2024-09-01 10:09:00,Monday,0,0,10,9
1,D2,UTown,2024-09-01 10:11:00,Monday,0,0,10,11
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 10:11:00,Monday,0,0,10,11
1,D2,KR MRT,2024-09-01 10:11:00,Monday,0,0,10,11
1,D2,LT27,2024-09-01 10:11:00,Monday,0,0,10,11
2,A2,S17,2024-09-01 10:12:00,Monday,0,0,10,12
1,D2,KR MRT,2024-09-01 10:12:00,Monday,0,0,10,12
1,D2,S17,2024-09-01 10:12:00,Monday,0,0,10,12
2,D2,KR MRT,2024-09-01 10:13:00,Monday,0,0,10,13
1,D1,IT,2024-09-01 10:14:00,Monday,0,0,10,14
1,D2,PGP Terminal,2024-09-01 10:14:00,Monday,0,0,10,14
1,D1,UTown,2024-09-01 10:14:00,Monday,0,0,10,14
1,D1,UTown,2024-09-01 10:16:00,Monday,0,0,10,16
3,D2,KR MRT,2024-09-01 10:16:00,Monday,0,0,10,16
1,A1,PGP Terminal,2024-09-01 10:17:00,Monday,0,0,10,17
1,D2,UTown,2024-09-01 10:17:00,Monday,0,0,10,17
1,A2,IT,2024-09-01 10:18:00,Monday,0,0,10,18
1,D2,S17,2024-09-01 10:18:00,Monday,0,0,10,18
1,D2,KR MRT,2024-09-01 10:18:00,Monday,0,0,10,18
1,A1,KR MRT,2024-09-01 10:18:00,Monday,0,0,10,18
2,BTC (Bukit Timah Campus),KR MRT,2024-09-01 10:18:00,Monday,0,0,10,18
1,D1,Opp HSSML,2024-09-01 10:19:00,Monday,0,0,10,19
1,A2,IT,2024-09-01 10:19:00,Monday,0,0,10,19
1,K,KR MRT,2024-09-01 10:19:00,Monday,0,0,10,19
1,A1,PGP Terminal,2024-09-01 10:19:00,Monday,0,0,10,19
1,D2,KR MRT,2024-09-01 10:19:00,Monday,0,0,10,19
2,D2,KR MRT,2024-09-01 10:20:00,Monday,0,0,10,20
1,D1,Ventus,2024-09-01 10:20:00,Monday,0,0,10,20
2,A1,LT13,2024-09-01 10:20:00,Monday,0,0,10,20
1,D1,Opp HSSML,2024-09-01 10:21:00,Monday,0,0,10,21
1,D2,KR MRT,2024-09-01 10:21:00,Monday,0,0,10,21
1,A1,KR MRT,2024-09-01 10:21:00,Monday,0,0,10,21
1,A1,CLB,2024-09-01 10:21:00,Monday,0,0,10,21
1,D1,BIZ2,2024-09-01 10:22:00,Monday,0,0,10,22
1,D2,KR MRT,2024-09-01 10:22:00,Monday,0,0,10,22
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 10:22:00,Monday,0,0,10,22
2,D2,KR MRT,2024-09-01 10:23:00,Monday,0,0,10,23
1,A1,PGP Terminal,2024-09-01 10:23:00,Monday,0,0,10,23
1,A1,PGP Terminal,2024-09-01 10:24:00,Monday,0,0,10,24
1,D2,KR MRT,2024-09-01 10:25:00,Monday,0,0,10,25
1,D2,KR MRT,2024-09-01 10:26:00,Monday,0,0,10,26
1,A2,Opp KR MRT,2024-09-01 10:27:00,Monday,0,0,10,27
1,D1,IT,2024-09-01 10:27:00,Monday,0,0,10,27
1,D2,KR MRT,2024-09-01 10:27:00,Monday,0,0,10,27
1,A2,S17,2024-09-01 10:27:00,Monday,0,0,10,27
1,A1,KR MRT,2024-09-01 10:28:00,Monday,0,0,10,28
1,D2,KR MRT,2024-09-01 10:28:00,Monday,0,0,10,28
1,A1,KR MRT,2024-09-01 10:31:00,Monday,0,1,10,31
1,D2,LT27,2024-09-01 10:31:00,Monday,0,1,10,31
1,D2,KR MRT,2024-09-01 10:31:00,Monday,0,1,10,31
1,K,KR MRT,2024-09-01 10:32:00,Monday,0,1,10,32
1,A1,PGP Terminal,2024-09-01 10:33:00,Monday,0,1,10,33
2,D2,KR MRT,2024-09-01 10:33:00,Monday,0,1,10,33
1,D2,S17,2024-09-01 10:34:00,Monday,0,1,10,34
1,K,KR MRT,2024-09-01 10:35:00,Monday,0,1,10,35
2,D2,KR MRT,2024-09-01 10:35:00,Monday,0,1,10,35
1,D1,CLB,2024-09-01 10:35:00,Monday,0,1,10,35
1,A2,PGP Foyer,2024-09-01 10:36:00,Monday,0,1,10,36
1,D2,KR MRT,2024-09-01 10:36:00,Monday,0,1,10,36
1,D2,UTown,2024-09-01 10:36:00,Monday,0,1,10,36
3,D2,KR MRT,2024-09-01 10:37:00,Monday,0,1,10,37
1,D2,UTown,2024-09-01 10:37:00,Monday,0,1,10,37
1,A2,IT,2024-09-01 10:38:00,Monday,0,1,10,38
2,A1,KR MRT,2024-09-01 10:38:00,Monday,0,1,10,38
1,D2,COM3,2024-09-01 10:38:00,Monday,0,1,10,38
1,A2,S17,2024-09-01 10:38:00,Monday,0,1,10,38
1,D2,PGP Foyer,2024-09-01 10:38:00,Monday,0,1,10,38
2,D2,KR MRT,2024-09-01 10:39:00,Monday,0,1,10,39
1,D1,Museum,2024-09-01 10:39:00,Monday,0,1,10,39
1,D2,KR MRT,2024-09-01 10:40:00,Monday,0,1,10,40
1,D2,UTown,2024-09-01 10:41:00,Monday,0,1,10,41
1,D2,KR MRT,2024-09-01 10:41:00,Monday,0,1,10,41
1,A2,Opp KR MRT,2024-09-01 10:42:00,Monday,0,1,10,42
1,D2,UTown,2024-09-01 10:42:00,Monday,0,1,10,42
1,D2,KR MRT,2024-09-01 10:43:00,Monday,0,1,10,43
1,D2,Museum,2024-09-01 10:44:00,Monday,0,1,10,44
1,D2,UTown,2024-09-01 10:44:00,Monday,0,1,10,44
1,D1,UTown,2024-09-01 10:44:00,Monday,0,1,10,44
1,D2,COM3,2024-09-01 10:45:00,Monday,0,1,10,45
2,A1,KR MRT,2024-09-01 10:45:00,Monday,0,1,10,45
9,D2,PGP Terminal,2024-09-01 10:46:00,Monday,0,1,10,46
1,D2,S17,2024-09-01 10:46:00,Monday,0,1,10,46
2,D2,University Hall,2024-09-01 10:46:00,Monday,0,1,10,46
1,D1,Ventus,2024-09-01 10:46:00,Monday,0,1,10,46
5,BTC (Bukit Timah Campus),KR MRT,2024-09-01 10:46:00,Monday,0,1,10,46
2,D2,PGP Foyer,2024-09-01 10:46:00,Monday,0,1,10,46
3,D2,Opp KR MRT,2024-09-01 10:46:00,Monday,0,1,10,46
1,D1,IT,2024-09-01 10:46:00,Monday,0,1,10,46
6,D1,UTown,2024-09-01 10:46:00,Monday,0,1,10,46
1,D2,COM3,2024-09-01 10:46:00,Monday,0,1,10,46
2,K,KR MRT,2024-09-01 10:46:00,Monday,0,1,10,46
1,D1,LT13,2024-09-01 10:46:00,Monday,0,1,10,46
1,K,PGP Terminal,2024-09-01 10:46:00,Monday,0,1,10,46
2,D2,Museum,2024-09-01 10:46:00,Monday,0,1,10,46
2,A2,S17,2024-09-01 10:46:00,Monday,0,1,10,46
7,A2,Opp KR MRT,2024-09-01 10:46:00,Monday,0,1,10,46
3,BTC (Bukit Timah Campus),UTown,2024-09-01 10:46:00,Monday,0,1,10,46
2,A1,LT27,2024-09-01 10:46:00,Monday,0,1,10,46
1,D1,CLB,2024-09-01 10:46:00,Monday,0,1,10,46
2,A1,BIZ2,2024-09-01 10:46:00,Monday,0,1,10,46
6,D2,UTown,2024-09-01 10:46:00,Monday,0,1,10,46
2,A1,PGP Terminal,2024-09-01 10:46:00,Monday,0,1,10,46
1,D1,BIZ2,2024-09-01 10:46:00,Monday,0,1,10,46
6,D1,COM3,2024-09-01 10:46:00,Monday,0,1,10,46
1,K,Opp KR MRT,2024-09-01 10:46:00,Monday,0,1,10,46
1,A2,Opp YIH,2024-09-01 10:46:00,Monday,0,1,10,46
4,A1,LT13,2024-09-01 10:46:00,Monday,0,1,10,46
16,A1,KR MRT,2024-09-01 10:46:00,Monday,0,1,10,46
2,D2,LT27,2024-09-01 10:46:00,Monday,0,1,10,46
3,A1,KR Bus Terminal,2024-09-01 10:46:00,Monday,0,1,10,46
35,D2,KR MRT,2024-09-01 10:46:00,Monday,0,1,10,46
1,D2,KR MRT,2024-09-01 10:47:00,Monday,0,1,10,47
1,A1,KR MRT,2024-09-01 10:48:00,Monday,0,1,10,48
1,D1,Opp HSSML,2024-09-01 10:49:00,Monday,0,1,10,49
1,D2,UTown,2024-09-01 10:49:00,Monday,0,1,10,49
1,D2,KR MRT,2024-09-01 10:50:00,Monday,0,1,10,50
1,K,KR MRT,2024-09-01 10:50:00,Monday,0,1,10,50
1,D2,KR MRT,2024-09-01 10:51:00,Monday,0,1,10,51
1,A1,PGP Terminal,2024-09-01 10:51:00,Monday,0,1,10,51
1,D2,UTown,2024-09-01 10:52:00,Monday,0,1,10,52
1,A1,KR MRT,2024-09-01 10:52:00,Monday,0,1,10,52
1,D1,Opp NUSS,2024-09-01 10:52:00,Monday,0,1,10,52
1,BTC (Bukit Timah Campus),KR MRT,2024-09-01 10:53:00,Monday,0,1,10,53
1,A2,Opp YIH,2024-09-01 10:53:00,Monday,0,1,10,53
1,A1,KR MRT,2024-09-01 10:54:00,Monday,0,1,10,54
1,D2,KR MRT,2024-09-01 10:54:00,Monday,0,1,10,54
1,A2,Opp KR MRT,2024-09-01 10:55:00,Monday,0,1,10,55
2,D2,KR MRT,2024-09-01 10:55:00,Monday,0,1,10,55
1,A2,IT,2024-09-01 10:56:00,Monday,0,1,10,56
1,D2,COM3,2024-09-01 10:56:00,Monday,0,1,10,56
2,D1,IT,2024-09-01 10:56:00,Monday,0,1,10,56
2,D2,KR MRT,2024-09-01 10:56:00,Monday,0,1,10,56
1,A1,KR MRT,2024-09-01 10:56:00,Monday,0,1,10,56
1,D1,UTown,2024-09-01 10:57:00,Monday,0,1,10,57
1,D2,COM3,2024-09-01 10:57:00,Monday,0,1,10,57
1,A2,IT,2024-09-01 10:57:00,Monday,0,1,10,57
1,D2,PGP Terminal,2024-09-01 10:58:00,Monday,0,1,10,58
1,D2,COM3,2024-09-01 10:58:00,Monday,0,1,10,58
1,A1,KR MRT,2024-09-01 10:59:00,Monday,0,1,10,59
1,D2,LT27,2024-09-01 10:59:00,Monday,0,1,10,59
1,D2,PGP Terminal,2024-09-01 11:00:00,Monday,0,0,11,0
1,A2,IT,2024-09-01 11:00:00,Monday,0,0,11,0
1,D1,Museum,2024-09-01 11:01:00,Monday,0,0,11,1
1,A1,KR MRT,2024-09-01 11:01:00,Monday,0,0,11,1
1,A1,KR Bus Terminal,2024-09-01 11:01:00,Monday,0,0,11,1
1,D1,IT,2024-09-01 11:01:00,Monday,0,0,11,1
1,D2,KR MRT,2024-09-01 11:01:00,Monday,0,0,11,1
1,D2,PGP Terminal,2024-09-01 11:02:00,Monday,0,0,11,2
1,D2,KR MRT,2024-09-01 11:02:00,Monday,0,0,11,2
1,D1,Opp YIH,2024-09-01 11:02:00,Monday,0,0,11,2
1,D2,Opp KR MRT,2024-09-01 11:02:00,Monday,0,0,11,2
1,A2,S17,2024-09-01 11:02:00,Monday,0,0,11,2
2,BTC (Bukit Timah Campus),KR MRT,2024-09-01 11:02:00,Monday,0,0,11,2
1,A1,KR MRT,2024-09-01 11:02:00,Monday,0,0,11,2
1,A1,LT27,2024-09-01 11:02:00,Monday,0,0,11,2
1,A1,KR MRT,2024-09-01 11:03:00,Monday,0,0,11,3
1,A2,Opp YIH,2024-09-01 11:03:00,Monday,0,0,11,3
1,K,KR MRT,2024-09-01 11:03:00,Monday,0,0,11,3
2,D2,KR MRT,2024-09-01 11:03:00,Monday,0,0,11,3
1,A1,KR MRT,2024-09-01 11:04:00,Monday,0,0,11,4
1,A2,KR Bus Terminal,2024-09-01 11:04:00,Monday,0,0,11,4
1,K,PGP Terminal,2024-09-01 11:04:00,Monday,0,0,11,4
1,A2,Opp YIH,2024-09-01 11:04:00,Monday,0,0,11,4
1,A1,LT13,2024-09-01 11:04:00,Monday,0,0,11,4
1,A2,Opp KR MRT,2024-09-01 11:04:00,Monday,0,0,11,4
1,D2,KR MRT,2024-09-01 11:04:00,Monday,0,0,11,4
1,D2,UTown,2024-09-01 11:05:00,Monday,0,0,11,5
1,A1,KR MRT,2024-09-01 11:05:00,Monday,0,0,11,5
4,D2,KR MRT,2024-09-01 11:05:00,Monday,0,0,11,5
1,A1,LT27,2024-09-01 11:05:00,Monday,0,0,11,5
1,D1,IT,2024-09-01 11:05:00,Monday,0,0,11,5
1,A2,IT,2024-09-01 11:06:00,Monday,0,0,11,6
3,A1,KR MRT,2024-09-01 11:06:00,Monday,0,0,11,6
1,D1,Opp HSSML,2024-09-01 11:06:00,Monday,0,0,11,6
1,A2,KR Bus Terminal,2024-09-01 11:06:00,Monday,0,0,11,6
2,A2,Opp KR MRT,2024-09-01 11:07:00,Monday,0,0,11,7
1,A1,KR MRT,2024-09-01 11:07:00,Monday,0,0,11,7
1,D2,Museum,2024-09-01 11:08:00,Monday,0,0,11,8
1,D2,LT27,2024-09-01 11:08:00,Monday,0,0,11,8
1,A2,IT,2024-09-01 11:08:00,Monday,0,0,11,8
1,D1,COM3,2024-09-01 11:08:00,Monday,0,0,11,8
1,A2,Opp KR MRT,2024-09-01 11:08:00,Monday,0,0,11,8
1,D2,KR MRT,2024-09-01 11:09:00,Monday,0,0,11,9
1,D2,COM3,2024-09-01 11:09:00,Monday,0,0,11,9
1,D2,PGP Terminal,2024-09-01 11:09:00,Monday,0,0,11,9
2,A1,KR MRT,2024-09-01 11:09:00,Monday,0,0,11,9
